title,price,mall,img
엘렌쥬얼리 그린 오닉스 금 귀걸이,69730원,G마켓69730,하프클럽네이버페이69740,위메프네이버페이70500,쿠팡70700,패션플러스네이버페이71170,https://shopping-phinf.pstatic.net/main_3643153/36431537009.20221210211707.jpg?type=f140
엘렌쥬얼리 미스틱 콤비 목걸이,199000원,쿠팡199000,엘렌쥬얼리네이버플러스멤버십199000,옥션204960,G마켓206100,홈앤쇼핑207580,https://shopping-phinf.pstatic.net/main_3278369/32783693962.20220607092953.jpg?type=f140
엘렌쥬얼리 로즈 볼 링 귀걸이,84900원,위메프네이버페이84900,엘렌쥬얼리네이버플러스멤버십99000,옥션102030,G마켓102600,롯데ON네이버페이103740,https://shopping-phinf.pstatic.net/main_2646280/26462803180.20210925020831.jpg?type=f140
엘렌쥬얼리 미니 바 귀걸이,25100원,쿠팡25100,옥션27210,G마켓27360,롯데ON네이버페이27670,엘렌쥬얼리네이버플러스멤버십28000,https://shopping-phinf.pstatic.net/main_2173831/21738317046.20200111172621.jpg?type=f140
엘렌쥬얼리 심포니 스타 귀걸이,97100원,현대Hmall네이버페이97100,홈앤쇼핑105300,티몬네이버페이106480,AK몰네이버페이106480,GSSHOP네이버페이107100,https://shopping-phinf.pstatic.net/main_2293399/22933991608.20200522171533.jpg?type=f140
엘렌쥬얼리 라인 원터치 금 귀걸이,122390원,롯데ON네이버페이122390,엘렌쥬얼리네이버플러스멤버십123000,AK몰네이버페이124370,현대Hmall네이버페이125550,G마켓132080,https://shopping-phinf.pstatic.net/main_2260949/22609494490.20200424154627.jpg?type=f140
엘렌쥬얼리 로이스 진주 목걸이,100880원,롯데ON네이버페이100880,위메프네이버페이100880,SSG닷컴103156,엘렌쥬얼리네이버플러스멤버십104000,G마켓104320,https://shopping-phinf.pstatic.net/main_3893822/38938225485.20230326080900.jpg?type=f140
엘렌쥬얼리 윈덤 미스 링 금 반지,284900원,브랜디네이버플러스멤버십284900,롯데ON네이버페이284900,SSG닷컴284990,홈앤쇼핑287430,위메프네이버페이287850,https://shopping-phinf.pstatic.net/main_3170492/31704924085.20220410111249.jpg?type=f140
엘렌쥬얼리 시그널 하트 미스 링 금 반지,162890원,롯데ON네이버페이162890,엘렌쥬얼리네이버플러스멤버십165000,옥션170170,G마켓171110,쿠팡176000,https://shopping-phinf.pstatic.net/main_3936702/39367024089.20230414174531.jpg?type=f140
엘렌쥬얼리 엥게이지 링 평반지 민자 금 반지,33290원,롯데ON네이버페이33290,SSG닷컴36605,브랜디네이버플러스멤버십37440,신세계몰39360,https://shopping-phinf.pstatic.net/main_2544323/25443236644.20201231212756.jpg?type=f140
엘렌쥬얼리 레몬 체인 금 목걸이,88040원,11번가88040,옥션88070,SSG닷컴92054,쿠팡92820,신세계몰93900,https://shopping-phinf.pstatic.net/main_3568426/35684265660.20221107084609.jpg?type=f140
엘렌쥬얼리 루체른 클립 체인 금 팔찌,423940원,위메프네이버페이423940,옥션425880,G마켓428220,SSG닷컴438000,신세계몰468000,https://shopping-phinf.pstatic.net/main_4050629/40506296397.20230609222925.jpg?type=f140
엘렌쥬얼리 젤리 하트 원터치 금 귀걸이,53090원,롯데ON네이버페이53090,G마켓56070,하프클럽네이버페이57320,위메프네이버페이57940,엘렌쥬얼리네이버플러스멤버십59000,https://shopping-phinf.pstatic.net/main_3568407/35684079950.20230416084712.jpg?type=f140
엘렌쥬얼리 세인트 십자가 금 목걸이,116990원,롯데ON네이버페이116990,엘렌쥬얼리네이버플러스멤버십118000,쿠팡119000,현대Hmall네이버페이120530,GSSHOP네이버페이120600,https://shopping-phinf.pstatic.net/main_2296396/22963965241.20200526143946.jpg?type=f140
엘렌주얼리 엘렌쥬얼리 볼 체인 반지 21∼25호,31190원,하프클럽네이버페이31190,AK몰네이버페이31320,현대Hmall네이버페이31730,GSSHOP네이버페이33390,쿠팡34200,https://shopping-phinf.pstatic.net/main_2613886/26138864484.20210225221924.jpg?type=f140
엘렌쥬얼리 어바웃 미스 링 반지,77000원,엘렌쥬얼리네이버플러스멤버십77000,GSSHOP네이버페이78300,옥션78320,G마켓78750,롯데ON네이버페이79630,https://shopping-phinf.pstatic.net/main_2286033/22860339085.20200514194338.jpg?type=f140
엘렌쥬얼리 샨도라 컷팅 미스 링 금 반지,109250원,위메프네이버페이109250,롯데ON네이버페이109250,SSG닷컴113646,엘렌쥬얼리네이버플러스멤버십115000,GSSHOP네이버페이117000,https://shopping-phinf.pstatic.net/main_3936793/39367938525.20230418220012.jpg?type=f140
엘렌쥬얼리 비비안 체인 금 목걸이,366000원,엘렌쥬얼리네이버플러스멤버십366000,옥션375900,G마켓378000,롯데ON네이버페이382200,하프클럽네이버페이386400,https://shopping-phinf.pstatic.net/main_3581311/35813111829.20221114001648.jpg?type=f140
엘렌쥬얼리 미니 고래 꼬리 미스 링 반지,68530원,위메프네이버페이68530,롯데ON네이버페이68750,엘렌쥬얼리네이버플러스멤버십71000,옥션71510,G마켓71910,https://shopping-phinf.pstatic.net/main_2734862/27348622273.20221202073134.jpg?type=f140
엘렌쥬얼리 큐빅 묵주 링 금 반지,104000원,엘렌쥬얼리네이버플러스멤버십104000,옥션106870,G마켓107460,롯데ON네이버페이108660,하프클럽네이버페이109850,https://shopping-phinf.pstatic.net/main_2282897/22828975530.20200512005559.jpg?type=f140
엘렌쥬얼리 에반 미스 링 반지,99800원,브랜디네이버플러스멤버십99800,위메프네이버페이99910,엘렌쥬얼리네이버플러스멤버십103000,AK몰네이버페이104690,옥션106510,https://shopping-phinf.pstatic.net/main_2198352/21983527364.20200406004328.jpg?type=f140
14k 18k 대나무 두줄 여자 명품 금팔찌,589000원,금마루 쥬얼리,https://shopping-phinf.pstatic.net/main_8306473/83064737273.3.jpg?type=f140
엘렌쥬얼리 플로리아 금 귀걸이,58130원,G마켓58130,옥션58130,롯데ON네이버페이58140,하프클럽네이버페이59340,위메프네이버페이59990,https://shopping-phinf.pstatic.net/main_3601238/36012383618.20230416194913.jpg?type=f140
엘렌쥬얼리 타이니 네잎클로버 금 목걸이,103790원,위메프네이버페이103790,롯데ON네이버페이103790,SSG닷컴104030,G마켓105200,옥션105810,https://shopping-phinf.pstatic.net/main_3901965/39019650615.20230329123626.jpg?type=f140
엘렌쥬얼리 할로우 Primo 퀸 팔찌,685000원,엘렌쥬얼리네이버플러스멤버십685000,이마트몰729440,G마켓830820,옥션830820,https://shopping-phinf.pstatic.net/main_2207331/22073312768.20221107161501.jpg?type=f140
엘렌쥬얼리 루미너스 레이어드 링 반지,286400원,위메프네이버페이286400,엘렌쥬얼리네이버플러스멤버십288000,AK몰네이버페이291690,옥션296250,G마켓297900,https://shopping-phinf.pstatic.net/main_2214356/22143563424.20200308151746.jpg?type=f140
엘렌쥬얼리 블링 컷팅 물고기 금 목걸이,140270원,위메프네이버페이140270,SSG닷컴142495,G마켓144100,옥션144930,AK몰네이버페이145850,https://shopping-phinf.pstatic.net/main_3940243/39402433311.20230415143708.jpg?type=f140
엘렌쥬얼리 플로리아 금 목걸이,114080원,인터파크쇼핑네이버페이114080,롯데ON네이버페이114080,브랜디네이버플러스멤버십115100,엘렌쥬얼리네이버플러스멤버십116000,AK몰네이버페이117220,https://shopping-phinf.pstatic.net/main_3579655/35796559139.20230418132157.jpg?type=f140
엘렌쥬얼리 윈드 플라워 링 금 반지,47700원,티몬네이버페이47700,롯데ON네이버페이47700,위메프네이버페이48410,G마켓49510,하프클럽네이버페이49870,https://shopping-phinf.pstatic.net/main_3588126/35881268907.20221117051216.jpg?type=f140
엘렌쥬얼리 헬리오스 체인 금 팔찌,637100원,브랜디네이버플러스멤버십637100,롯데ON네이버페이637100,엘렌쥬얼리네이버플러스멤버십640000,위메프네이버페이649860,AK몰네이버페이652270,https://shopping-phinf.pstatic.net/main_3587642/35876421906.20221117053130.jpg?type=f140
엘렌쥬얼리 큐티 곰돌이 금 목걸이,116450원,위메프네이버페이116450,티몬네이버페이118320,현대Hmall네이버페이131830,롯데ON네이버페이132530,SSG닷컴136376,https://shopping-phinf.pstatic.net/main_2877840/28778406248.20230418000317.jpg?type=f140
엘렌쥬얼리 크리스티나 하트 금 목걸이,165650원,현대Hmall네이버페이165650,롯데ON네이버페이169290,SSG닷컴175925,홈앤쇼핑179790,AK몰네이버페이184320,https://shopping-phinf.pstatic.net/main_2628227/26282276725.20210308201911.jpg?type=f140
엘렌쥬얼리 스타 라이트 미스 링 반지,207000원,엘렌쥬얼리네이버플러스멤버십207000,AK몰네이버페이209370,티몬네이버페이210210,GSSHOP네이버페이211500,옥션213010,https://shopping-phinf.pstatic.net/main_2269594/22695946806.20230417142319.jpg?type=f140
엘렌쥬얼리 문 스타 금 목걸이,129600원,위메프네이버페이129600,롯데ON네이버페이129600,엘렌쥬얼리네이버플러스멤버십134000,G마켓134380,옥션135150,https://shopping-phinf.pstatic.net/main_3943370/39433705712.20230417160855.jpg?type=f140
엘렌쥬얼리 탄자나이트 세잎클로버 금 귀걸이,83660원,위메프네이버페이83660,롯데ON네이버페이83790,엘렌쥬얼리네이버플러스멤버십89000,GSSHOP네이버페이90900,옥션92420,https://shopping-phinf.pstatic.net/main_3943380/39433806020.20230417162641.jpg?type=f140
14k 18k 말발굽 말굽 여자 명품 금팔찌,345000원,짱쥬얼리,https://shopping-phinf.pstatic.net/main_8461407/84614073825.jpg?type=f140
엘렌쥬얼리 새턴 금 귀걸이,57900원,엘렌쥬얼리네이버플러스멤버십57900,롯데ON네이버페이57900,위메프네이버페이60390,G마켓61000,옥션61360,https://shopping-phinf.pstatic.net/main_3932090/39320906642.20230422005144.jpg?type=f140
엘렌쥬얼리 델라 큐빅 금 목걸이,116280원,롯데ON네이버페이116280,현대Hmall네이버페이120620,엘렌쥬얼리네이버플러스멤버십124000,옥션125370,GSSHOP네이버페이126000,https://shopping-phinf.pstatic.net/main_2876352/28763525900.20210908221220.jpg?type=f140
엘렌쥬얼리 셀리 고래 꼬리 금 목걸이,121260원,위메프네이버페이121260,롯데ON네이버페이121410,현대Hmall네이버페이123630,SSG닷컴127634,엘렌쥬얼리네이버플러스멤버십129000,https://shopping-phinf.pstatic.net/main_2881796/28817963668.20210913023629.jpg?type=f140
엘렌쥬얼리 필리아 체인 금 팔찌,64900원,엘렌쥬얼리네이버플러스멤버십64900,쿠팡66000,AK몰네이버페이66220,옥션67130,G마켓67500,https://shopping-phinf.pstatic.net/main_3386216/33862163199.20221106051716.jpg?type=f140
엘렌쥬얼리 리치 부엉이 금 목걸이,94840원,G마켓94840,옥션94840,AK몰네이버페이94850,엘렌쥬얼리네이버플러스멤버십95000,GSSHOP네이버페이95400,https://shopping-phinf.pstatic.net/main_3611173/36111733672.20221127040639.jpg?type=f140
엘렌쥬얼리 스노우 플라워 금 귀걸이,84390원,위메프네이버페이84390,롯데ON네이버페이84390,SSG닷컴85672,G마켓86640,옥션87140,https://shopping-phinf.pstatic.net/main_3911074/39110749767.20230402152515.jpg?type=f140
엘렌쥬얼리 리틀 플로리아 금 귀걸이,48410원,위메프네이버페이48410,롯데ON네이버페이48410,SSG닷컴48956,G마켓50040,AK몰네이버페이50110,https://shopping-phinf.pstatic.net/main_3936721/39367211038.20230417101719.jpg?type=f140
엘렌쥬얼리 비트 돌고래 금 목걸이-A타입,122760원,위메프네이버페이122760,엘렌쥬얼리네이버플러스멤버십124000,패션플러스네이버페이142680,롯데홈쇼핑네이버페이149240,옥션150060,https://shopping-phinf.pstatic.net/main_3570961/35709614398.20221109220147.jpg?type=f140
엘렌쥬얼리 고방 체인 금 반지 Type A,25000원,엘렌쥬얼리네이버플러스멤버십25000,롯데ON네이버페이25230,SSG닷컴27008,이마트몰29040,신세계몰29040,https://shopping-phinf.pstatic.net/main_3581366/35813663219.20230527112957.jpg?type=f140
엘렌쥬얼리 레니스 금 목걸이,108890원,롯데ON네이버페이108890,SSG닷컴111024,엘렌쥬얼리네이버플러스멤버십112000,AK몰네이버페이113640,위메프네이버페이115320,https://shopping-phinf.pstatic.net/main_3219212/32192126617.20220507021927.jpg?type=f140
엘렌쥬얼리 랜슬롯 체인 금 팔찌,988190원,롯데ON네이버페이988190,엘렌쥬얼리네이버플러스멤버십999000,AK몰네이버페이1011950,하프클럽네이버페이1055240,쿠팡1068000,https://shopping-phinf.pstatic.net/main_3169386/31693869978.20220409180228.jpg?type=f140
엘렌쥬얼리 프리스티지 미스 링 금 반지,255790원,롯데ON네이버페이255790,위메프네이버페이265390,엘렌쥬얼리네이버플러스멤버십266000,G마켓266090,옥션267620,https://shopping-phinf.pstatic.net/main_3927036/39270364011.20230410002228.jpg?type=f140
엘렌쥬얼리 클레르 진주 목걸이,107527원,SSG닷컴107527,롯데ON네이버페이107530,G마켓108740,엘렌쥬얼리네이버플러스멤버십109000,옥션109370,https://shopping-phinf.pstatic.net/main_3926784/39267841157.20230604080701.jpg?type=f140
엘렌쥬얼리 끌레르 큐빅 금 목걸이,73760원,롯데ON네이버페이73760,엘렌쥬얼리네이버플러스멤버십74000,G마켓74260,옥션75100,AK몰네이버페이75160,https://shopping-phinf.pstatic.net/main_3608089/36080891908.20221126013529.jpg?type=f140
14k 18k 볼드 할로우 티팔찌 여자 명품 뱅글 팔찌 T,578000원,방돔주얼리,https://shopping-phinf.pstatic.net/main_8343833/83438332735.1.jpg?type=f140
엘렌쥬얼리 나비 미스 링 금 반지,109610원,롯데ON네이버페이109610,위메프네이버페이109610,엘렌쥬얼리네이버플러스멤버십113000,G마켓113160,옥션113810,https://shopping-phinf.pstatic.net/main_3936721/39367211119.20230414200011.jpg?type=f140
엘렌쥬얼리 쥴리아 금 목걸이,116090원,롯데ON네이버페이116090,엘렌쥬얼리네이버플러스멤버십119000,AK몰네이버페이120790,GSSHOP네이버페이121500,옥션122620,https://shopping-phinf.pstatic.net/main_3386383/33863836934.20220804153218.jpg?type=f140
엘렌쥬얼리 앤초비 미스 링 금 반지,87420원,위메프네이버페이87420,롯데ON네이버페이87420,엘렌쥬얼리네이버플러스멤버십93000,티몬네이버페이94160,GSSHOP네이버페이94500,https://shopping-phinf.pstatic.net/main_3953725/39537259118.20230423011815.jpg?type=f140
엘렌쥬얼리 칼릭스 원터치 금 귀걸이,72890원,롯데ON네이버페이72890,엘렌쥬얼리네이버플러스멤버십74000,옥션74920,G마켓75330,GSSHOP네이버페이75330,https://shopping-phinf.pstatic.net/main_2876271/28762719604.20210908195308.jpg?type=f140
엘렌쥬얼리 큐빅 바 귀걸이 옐로우골드,36000원,엘렌쥬얼리네이버플러스멤버십36000,쿠팡39000,https://shopping-phinf.pstatic.net/main_3593835/35938355049.20221119004924.jpg?type=f140
엘렌쥬얼리 라피네 서클 큐빅 금 목걸이,93940원,G마켓93940,옥션93940,AK몰네이버페이93950,엘렌쥬얼리네이버플러스멤버십94000,티몬네이버페이94330,https://shopping-phinf.pstatic.net/main_3588094/35880948288.20221117060235.jpg?type=f140
엘렌쥬얼리 샤르망 큐빅 목걸이,106600원,위메프네이버페이106600,엘렌쥬얼리네이버플러스멤버십107000,현대Hmall네이버페이108810,옥션110090,G마켓110700,https://shopping-phinf.pstatic.net/main_2126189/21261892673.20211023035926.jpg?type=f140
엘렌쥬얼리 심플 모줄 체인 팔찌,76060원,AK몰네이버페이76060,옥션76970,위메프네이버페이77190,G마켓77400,롯데ON네이버페이78260,https://shopping-phinf.pstatic.net/main_2654988/26549889278.20210328191918.jpg?type=f140
엘렌쥬얼리 사랑의 열쇠 금 목걸이,118890원,현대Hmall네이버페이118890,롯데ON네이버페이118890,브랜디네이버플러스멤버십118900,엘렌쥬얼리네이버플러스멤버십119000,AK몰네이버페이120790,https://shopping-phinf.pstatic.net/main_2876280/28762807809.20230418012017.jpg?type=f140
엘렌쥬얼리 레오나드 스틱 금 목걸이,109190원,티몬네이버페이109190,롯데ON네이버페이111840,엘렌쥬얼리네이버플러스멤버십119000,G마켓120650,AK몰네이버페이120790,https://shopping-phinf.pstatic.net/main_2880770/28807707610.20230416164318.jpg?type=f140
엘렌쥬얼리 솔 플라워 미스 링 실 금 반지,51040원,티몬네이버페이51040,위메프네이버페이51700,SSG닷컴52452,G마켓53050,하프클럽네이버페이53360,https://shopping-phinf.pstatic.net/main_3576718/35767186658.20221111080148.jpg?type=f140
엘렌쥬얼리 스마일 귀걸이,35900원,엘렌쥬얼리네이버플러스멤버십35900,옥션35980,G마켓36180,롯데ON네이버페이36590,하프클럽네이버페이36990,https://shopping-phinf.pstatic.net/main_3567551/35675510483.20221107112106.jpg?type=f140
엘렌쥬얼리 뮤즈 로즈쿼츠 금 목걸이,145920원,위메프네이버페이145920,롯데ON네이버페이145920,옥션147130,G마켓147940,SSG닷컴150363,https://shopping-phinf.pstatic.net/main_4051731/40517313993.20230610152534.jpg?type=f140
엘렌쥬얼리 할로우 프리모 팔찌,211600원,현대Hmall네이버페이211600,엘렌쥬얼리네이버플러스멤버십243000,11번가259440,신세계몰259440,https://shopping-phinf.pstatic.net/main_2157061/21570610272.20191220173040.jpg?type=f140
엘렌쥬얼리 히카리 미스 링 금 반지,151190원,롯데ON네이버페이151190,SSG닷컴151237,위메프네이버페이151470,G마켓152940,옥션153820,https://shopping-phinf.pstatic.net/main_3796456/37964562854.20230214222748.jpg?type=f140
엘렌쥬얼리 모줄 체인 금 반지 Type A,21900원,브랜디네이버플러스멤버십21900,엘렌쥬얼리네이버플러스멤버십22000,롯데ON네이버페이22410,SSG닷컴23734,신세계몰25520,https://shopping-phinf.pstatic.net/main_3259227/32592271018.20230527072705.jpg?type=f140
엘렌쥬얼리 피쉬 라인 물고기 미스 링 금 반지,143090원,롯데ON네이버페이143090,SSG닷컴143369,엘렌쥬얼리네이버플러스멤버십145000,GSSHOP네이버페이147600,옥션149240,https://shopping-phinf.pstatic.net/main_3940243/39402430957.20230415234229.jpg?type=f140
엘렌쥬얼리 샤론 큐빅 금 목걸이,95040원,위메프네이버페이95040,롯데ON네이버페이95760,엘렌쥬얼리네이버플러스멤버십98900,쿠팡104000,AK몰네이버페이105580,https://shopping-phinf.pstatic.net/main_3941609/39416096940.20230417132521.jpg?type=f140
엘렌쥬얼리 리니어 금 귀걸이,47207원,SSG닷컴47207,G마켓47740,옥션48020,AK몰네이버페이48320,티몬네이버페이48400,https://shopping-phinf.pstatic.net/main_3943382/39433827552.20230417163541.jpg?type=f140
엘렌쥬얼리 트리 플라워 금 목걸이,102500원,브랜디네이버플러스멤버십102500,롯데ON네이버페이102500,엘렌쥬얼리네이버플러스멤버십104000,AK몰네이버페이105580,쿠팡106000,https://shopping-phinf.pstatic.net/main_2643342/26433426293.20210320175023.jpg?type=f140
엘렌쥬얼리 플레져스 금 목걸이,121900원,브랜디네이버플러스멤버십121900,롯데ON네이버페이121900,현대Hmall네이버페이123630,SSG닷컴124137,엘렌쥬얼리네이버플러스멤버십125000,https://shopping-phinf.pstatic.net/main_2880662/28806621723.20230417062809.jpg?type=f140
엘렌쥬얼리 귀걸이,53000원,롯데ON네이버페이53000,엘렌쥬얼리네이버플러스멤버십53500,GSSHOP네이버페이54540,옥션55450,위메프네이버페이57570,https://shopping-phinf.pstatic.net/main_3445842/34458423757.20220903174048.jpg?type=f140
엘렌쥬얼리 버블 볼 원터치 금 귀걸이,55800원,위메프네이버페이55800,롯데ON네이버페이55800,엘렌쥬얼리네이버플러스멤버십62000,GSSHOP네이버페이63180,현대Hmall네이버페이63370,https://shopping-phinf.pstatic.net/main_2876494/28764946048.20230418032943.jpg?type=f140
엘렌쥬얼리 그랜드 크로스 금 목걸이,135520원,현대Hmall네이버페이135520,롯데ON네이버페이135520,티몬네이버페이138770,SSG닷컴142495,엘렌쥬얼리네이버플러스멤버십144000,https://shopping-phinf.pstatic.net/main_3569100/35691008065.20221107144658.jpg?type=f140
엘렌쥬얼리 서큐버스 링 목걸이,260090원,롯데ON네이버페이260090,위메프네이버페이264500,G마켓265210,옥션266730,AK몰네이버페이268430,https://shopping-phinf.pstatic.net/main_3969921/39699216313.20230430044518.jpg?type=f140
엘렌쥬얼리 에스더 체인 금 팔찌,64600원,브랜디네이버플러스멤버십64600,SSG닷컴64691,엘렌쥬얼리네이버플러스멤버십64900,AK몰네이버페이66220,쿠팡67000,https://shopping-phinf.pstatic.net/main_3569413/35694139900.20221107180046.jpg?type=f140
엘렌쥬얼리 루돌프 큐빅 금 목걸이,100800원,브랜디네이버플러스멤버십100800,롯데ON네이버페이100800,SSG닷컴101408,엘렌쥬얼리네이버플러스멤버십102000,위메프네이버페이102960,https://shopping-phinf.pstatic.net/main_2876405/28764059406.20230418154955.jpg?type=f140
엘렌쥬얼리 블링 스톤 큐빅 금 목걸이,117500원,엘렌쥬얼리네이버플러스멤버십117500,G마켓117970,AK몰네이버페이118110,티몬네이버페이118580,옥션118660,https://shopping-phinf.pstatic.net/main_3592254/35922545973.20221119114218.jpg?type=f140
엘렌쥬얼리 빌리프 기프트 귀걸이,71990원,위메프네이버페이71990,롯데ON네이버페이71990,티몬네이버페이73660,브랜디네이버플러스멤버십74400,AK몰네이버페이74890,https://shopping-phinf.pstatic.net/main_3246382/32463822566.20220519190711.jpg?type=f140